144	-36
189	-18
166	-33
131	-39
169	-26
177	-29
134	-43
153	-33
186	-25
143	-41
137	-38
184	-21
158	-33
128	-38
165	-25
167	-29
125	-41
145	-30
176	-22
133	-39
128	-35
172	-21
146	-35
118	-39
159	-23
162	-27
116	-39
138	-26
168	-22
123	-40
123	-35
168	-21
139	-36
116	-41
159	-24
156	-29
116	-38
144	-23
166	-19
121	-34
123	-29
170	-13
140	-27
118	-28
163	-9
160	-13
119	-22
147	-10
169	-5
123	-23
125	-20
169	-8
135	-22
113	-27
149	-19
140	-29
106	-33
132	-21
147	-25
100	-42
102	-37
146	-24
106	-44
82	-47
126	-30
111	-43
67	-56
96	-43
117	-41
70	-57
81	-48
124	-36
86	-53
68	-55
114	-40
99	-50
62	-60
96	-46
113	-45
65	-61
75	-53
115	-42
78	-59
64	-58
112	-40
96	-50
61	-62
97	-45
110	-44
63	-61
80	-50
118	-39
77	-54
68	-52
116	-33
95	-48
61	-56
95	-42
97	-48
54	-61
78	-46
115	-40
67	-61
53	-64
98	-50
74	-62
44	-70
84	-55
90	-59
46	-73
67	-59
100	-50
59	-62
56	-56
102	-40
79	-54
53	-60
96	-45
95	-50
52	-65
76	-55
105	-47
59	-62
57	-60
102	-46
72	-59
50	-60
92	-42
88	-48
47	-63
73	-52
99	-47
57	-63
60	-60
105	-44
70	-58
47	-63
89	-47
81	-52
43	-63
71	-48
92	-44
48	-58
53	-50
95	-35
62	-51
45	-52
91	-35
85	-42
49	-53
79	-40
97	-37
56	-51
65	-43
105	-32
69	-48
53	-49
99	-33
88	-40
52	-49
86	-34
102	-33
56	-48
64	-38
104	-26
67	-42
54	-42
98	-28
82	-38
48	-47
82	-32
94	-33
49	-46
62	-38
97	-30
58	-45
47	-43
95	-25
76	-35
45	-42
82	-28
91	-30
47	-44
62	-35
94	-28
50	-45
40	-45
82	-30
63	-41
33	-46
72	-29
80	-30
37	-43
55	-33
86	-26
43	-42
39	-40
81	-27
55	-40
26	-44
66	-27
69	-32
28	-44
52	-34
82	-27
40	-45
37	-40
82	-26
57	-38
31	-42
70	-26
70	-30
32	-41
58	-27
83	-23
40	-40
41	-35
82	-21
52	-35
29	-39
73	-23
70	-31
30	-41
54	-27
76	-24
31	-41
38	-37
81	-25
49	-41
27	-44
67	-27
61	-36
25	-46
53	-33
74	-27
32	-42
39	-35
79	-23
44	-39
24	-42
65	-27
54	-35
15	-43
45	-29
62	-27
18	-42
29	-35
69	-24
34	-39
21	-41
64	-27
49	-36
14	-46
45	-31
60	-29
18	-42
29	-33
65	-22
26	-35
14	-33
59	-17
42	-29
7	-39
41	-26
53	-27
9	-43
23	-32
57	-24
17	-39
7	-38
52	-21
34	-32
3	-39
43	-22
53	-22
10	-34
29	-21
60	-12
19	-26
13	-21
57	-5
35	-17
2	-26
41	-13
47	-16
6	-27
25	-17
57	-11
18	-26
13	-26
56	-12
31	-25
5	-30
44	-14
48	-16
9	-28
33	-16
62	-11
19	-29
17	-24
62	-9
33	-23
9	-26
50	-9
47	-17
5	-31
34	-15
59	-10
21	-24
25	-18
68	-3
36	-16
11	-19
54	-5
49	-11
10	-23
35	-11
58	-8
16	-23
20	-17
62	-6
30	-21
10	-25
52	-10
41	-19
0	-30
26	-19
47	-17
3	-31
9	-23
48	-10
17	-25
5	-26
54	-8
45	-15
12	-22
44	-8
59	-7
12	-22
19	-18
57	-8
22	-26
8	-27
54	-10
41	-19
9	-26
43	-11
56	-11
11	-25
26	-16
64	-3
25	-18
10	-20
54	-7
35	-20
2	-27
36	-12
46	-13
2	-28
18	-19
54	-13
14	-30
7	-29
54	-12
34	-24
4	-30
43	-11
52	-11
11	-26
30	-15
60	-9
16	-26
8	-25
49	-11
26	-23
0	-26
40	-8
46	-9
6	-19
29	-7
62	0
23	-16
21	-13
66	3
40	-8
13	-11
54	5
53	-2
11	-15
35	-6
63	-2
20	-20
19	-15
63	-2
33	-16
8	-19
50	-2
47	-10
10	-18
35	-5
61	2
18	-14
21	-11
61	-1
25	-18
17	-9
72	16
73	14
41	7
78	30
107	40
67	28
81	40
128	56
96	41
77	37
117	50
106	38
70	25
99	39
116	43
72	29
79	35
120	47
84	31
66	30
109	43
97	31
62	21
95	36
109	37
63	23
68	28
104	35
66	17
54	17
99	34
85	25
54	17
89	30
102	28
58	14
72	24
107	34
67	17
57	18
102	34
84	23
51	14
84	28
94	24
52	11
67	20
100	29
60	13
54	16
100	31
81	20
51	14
90	27
98	25
56	9
73	18
107	26
64	10
59	12
101	27
76	14
47	9
86	25
90	19
48	6
71	18
99	24
56	9
54	13
98	27
67	13
41	9
82	25
84	21
48	13
76	25
105	33
64	17
65	20
106	31
75	17
55	11
98	28
95	22
57	13
85	25
110	27
66	10
69	18
110	32
78	18
57	14
97	28
86	20
49	10
78	24
101	29
56	15
61	21
102	32
68	16
50	15
97	32
89	23
55	15
87	31
107	33
63	17
74	25
111	34
73	19
59	19
104	35
89	25
53	16
86	27
101	27
58	13
69	22
106	34
71	19
61	18
105	32
88	21
58	13
93	29
105	29
59	15
73	24
111	34
72	17
63	18
109	34
88	22
58	15
96	32
105	32
62	18
76	28
109	36
66	18
58	18
99	31
75	18
48	13
87	30
91	28
49	16
69	28
100	35
59	20
54	23
98	39
73	26
50	21
91	37
91	32
50	19
74	32
102	38
59	21
55	25
97	38
67	24
43	18
84	32
85	28
45	15
70	29
96	36
54	23
58	32
97	45
62	24
41	21
89	47
83	41
41	31
70	48
93	52
51	38
56	48
98	61
63	46
43	44
85	60
76	52
36	40
67	54
89	57
43	42
47	47
84	56
50	40
30	36
74	51
61	42
25	31
59	45
75	46
31	32
39	40
77	49
40	31
23	28
67	45
50	34
17	27
51	42
63	41
17	25
31	34
70	43
35	27
25	27
71	43
53	32
18	27
53	43
64	41
20	25
35	33
70	41
28	23
19	23
61	36
39	22
8	21
49	41
57	41
14	29
35	46
72	56
33	38
27	37
71	53
47	41
18	34
58	49
65	47
24	33
44	44
76	52
33	36
25	38
67	52
40	38
10	30
52	45
51	41
8	25
31	34
63	40
18	21
16	26
62	40
31	24
4	17
48	33
45	28
1	16
29	28
57	34
12	17
12	22
56	38
25	22
0	19
45	35
40	29
-2	17
26	30
51	36
7	19
12	23
57	38
26	25
5	19
51	34
41	24
-3	11
24	23
42	24
-5	6
3	10
48	21
13	3
-1	2
47	21
36	14
-1	8
31	25
41	20
2	16
17	29
62	48
27	40
16	44
70	64
61	58
28	51
65	68
78	68
30	51
40	57
74	64
33	45
20	43
64	59
48	49
18	43
55	58
64	54
21	38
38	47
73	56
35	40
26	39
65	53
43	40
16	34
54	49
61	46
15	32
34	44
66	55
22	39
15	42
57	56
29	42
1	36
40	52
43	47
2	34
23	43
56	51
10	30
8	31
56	45
28	31
4	27
49	48
50	47
9	36
31	46
58	51
11	31
9	35
53	49
25	34
-2	25
44	47
42	46
-1	36
32	52
64	58
20	40
22	44
67	59
35	46
10	42
52	57
47	49
8	38
32	48
57	53
13	40
18	49
58	62
25	47
2	43
44	57
34	49
-10	38
22	54
43	55
0	41
7	49
46	59
9	43
-8	40
37	54
25	43
-10	30
21	40
32	41
-10	27
3	34
41	44
5	30
-8	33
36	50
20	40
-8	31
28	48
43	48
0	35
19	44
55	56
13	40
2	41
41	58
18	45
-17	37
14	47
31	49
0	44
20	56
53	66
13	51
5	52
50	66
27	53
-4	45
30	60
36	57
-5	46
12	56
44	63
1	47
-5	49
39	63
11	50
-18	44
20	59
18	53
-25	38
-3	50
23	56
-19	42
-19	45
26	60
3	49
-18	44
20	59
17	53
-22	40
5	52
33	60
-10	46
-9	52
33	68
5	56
-15	52
29	67
22	61
-16	51
8	65
27	70
-18	59
-14	64
26	78
-2	68
-21	67
21	84
12	75
-25	67
3	81
23	86
-18	74
-11	80
28	92
-7	76
-23	76
20	94
11	87
-27	79
3	95
18	98
-24	86
-15	94
19	103
-19	89
-33	92
7	109
-5	102
-38	95
-3	112
12	114
-27	100
-13	109
22	120
-16	105
-27	106
18	123
0	114
-33	109
4	124
17	122
-24	108
-13	118
19	127
-21	113
-31	114
11	129
-10	119
-45	112
-9	127
-3	127
-45	115
-27	127
7	139
-29	129
-33	134
12	149
-9	136
-37	131
0	146
7	144
-31	133
-11	144
19	148
-26	130
-31	132
10	146
-16	131
-39	126
0	140
0	137
-40	127
-21	138
4	143
-39	126
-39	130
8	145
-18	132
-42	126
-2	143
-3	140
-41	130
-16	142
6	145
-38	128
-34	134
11	148
-16	134
-36	130
4	145
-1	138
-39	128
-14	141
4	145
-41	131
-36	137
4	146
-26	130
-46	126
-4	139
-11	133
-45	127
-15	141
5	147
-38	134
-30	140
10	152
-23	137
-37	136
8	150
-4	138
-40	127
-11	138
3	140
-41	124
-32	132
6	143
-30	127
-44	127
-2	141
-18	132
-52	126
-17	138
-2	136
-42	120
-29	125
6	134
-33	119
-43	120
3	135
-14	127
-43	122
-5	136
8	135
-35	124
-18	133
17	141
-23	125
-30	128
8	140
-15	127
-46	118
-11	133
-7	130
-49	118
-33	128
-2	137
-44	123
-48	126
-4	140
-26	129
-50	123
-8	140
-5	136
-45	125
-22	135
8	141
-34	125
-37	126
5	139
-23	126
-47	124
-11	137
-21	127
-52	123
-19	138
6	137
-40	118
-41	119
-2	124
-32	107
-55	102
-17	113
-25	102
-64	93
-39	105
-18	108
-61	88
-59	92
-15	108
-44	98
-65	94
-23	113
-28	106
-65	97
-36	112
-13	117
-55	102
-49	107
-10	118
-47	102
-66	100
-28	114
-39	104
-76	94
-49	106
-31	106
-72	91
-64	97
-26	106
-60	89
-76	86
-32	101
-46	91
-81	80
-54	91
-43	90
-93	69
-83	74
-40	97
-75	87
-86	92
-38	109
-49	102
-76	97
-41	111
-32	107
-77	90
-66	97
-32	104
-67	87
-76	87
-33	101
-53	90
-84	83
-51	96
-46	92
-90	78
-76	87
-45	94
-85	78
-93	78
-51	92
-70	80
-101	73
-61	91
-52	90
-92	76
-70	87
-36	94
-76	80
-82	82
-39	97
-62	85
-88	78
-50	92
-49	86
-89	74
-67	84
-39	91
-81	78
-82	82
-38	97
-63	85
-84	80
-43	94
-41	89
-80	78
-58	87
-31	93
-72	75
-71	81
-25	95
-54	80
-77	74
-37	89
-41	81
-77	69
-49	80
-24	81
-67	65
-64	72
-22	84
-53	72
-72	72
-31	88
-39	81
-76	70
-48	83
-27	86
-67	70
-61	76
-20	87
-53	74
-70	71
-28	83
-38	72
-74	59
-46	69
-33	68
-74	59
-54	76
-13	88
-43	77
-52	82
-7	98
-18	91
-52	83
-21	95
-10	95
-52	81
-39	88
1	99
-33	84
-45	82
-1	96
-15	86
-47	80
-16	93
-5	92
-48	76
-36	83
-1	90
-39	75
-49	76
-3	91
-20	80
-48	73
-12	87
-4	87
-45	73
-29	82
4	90
-35	76
-41	79
3	91
-19	77
-47	70
-8	85
0	82
-39	71
-21	79
8	85
-31	70
-38	70
3	84
-21	71
-47	67
-10	82
-9	79
-46	69
-21	82
11	89
-29	74
-30	75
14	87
-13	73
-37	70
5	86
7	79
-30	69
-5	80
20	86
-24	72
-23	77
20	90
-8	74
-30	69
10	81
4	73
-34	63
-5	75
20	80
-20	66
-15	72
24	83
-7	70
-27	68
17	85
12	78
-23	68
5	80
24	80
-19	64
-13	69
25	79
-5	63
-20	60
22	72
10	63
-24	52
8	66
25	65
-20	51
-11	59
24	67
-12	53
-26	54
16	70
7	63
-25	54
8	66
22	64
-20	50
-7	56
28	63
-9	48
-22	47
19	59
3	48
-27	40
8	56
18	54
-23	42
-9	50
24	60
-13	46
-23	47
19	62
0	52
-28	45
8	61
17	59
-24	45
-11	50
16	53
-23	36
-30	38
15	52
-6	41
-32	37
7	53
12	49
-28	37
-10	45
22	52
-17	36
-19	38
22	51
-5	37
-31	32
4	46
5	41
-32	32
-8	46
21	54
-19	40
-18	46
22	59
-5	43
-29	39
8	53
5	46
-31	35
-7	46
17	50
-24	35
-22	38
20	51
-7	37
-28	33
13	47
7	39
-28	29
0	43
22	47
-20	33
-14	39
28	52
-2	38
-17	37
26	51
16	43
-21	32
6	43
21	44
-25	28
-19	33
19	44
-11	30
-22	30
23	44
14	36
-19	28
12	41
28	41
-14	27
-3	36
36	46
0	31
-15	29
25	41
10	30
-23	21
10	34
24	32
-15	21
-2	30
32	39
-5	24
-19	26
23	40
5	32
-23	26
16	39
30	35
-9	17
7	19
41	28
2	14
-7	18
35	35
17	25
-11	21
26	36
33	34
-9	19
8	25
40	32
-2	14
-9	17
33	31
12	20
-14	15
25	32
28	27
-10	13
10	22
39	27
-1	13
-3	17
40	31
17	17
-7	13
33	32
33	30
-3	21
19	32
47	37
8	20
11	24
54	36
25	22
1	17
39	31
35	22
-5	10
18	21
39	22
-2	6
3	12
44	22
14	7
-5	5
39	19
33	11
-4	1
21	14
42	21
0	7
7	15
49	29
16	15
-5	11
43	30
37	20
0	8
30	19
48	19
8	4
17	12
55	21
21	7
5	6
48	20
37	11
2	1
32	15
50	16
8	2
16	9
53	16
17	1
5	2
51	18
36	9
3	1
37	17
48	17
7	5
21	13
57	21
20	6
9	5
55	19
37	8
6	2
40	17
50	17
8	4
22	14
56	22
18	5
8	6
51	21
30	7
0	0
39	14
45	11
3	0
20	12
45	15
5	-1
9	11
51	24
25	11
-2	6
35	21
37	20
-2	9
17	18
46	23
7	9
3	12
47	25
21	9
-3	2
36	18
34	13
-5	4
19	16
48	23
7	10
8	16
49	28
24	14
3	12
45	30
43	26
7	14
33	25
55	26
13	10
16	16
59	31
31	20
19	22
66	42
68	41
44	42
88	70
123	85
90	82
110	101
163	127
145	127
143	138
192	159
187	158
156	152
188	169
206	172
164	157
165	157
197	163
158	141
136	135
174	145
152	129
114	119
140	127
148	122
98	101
104	104
135	107
97	86
82	82
121	92
101	76
63	63
91	72
97	66
50	47
59	54
92	62
53	44
39	43
77	55
56	41
24	27
55	35
62	30
20	16
34	24
67	29
28	12
17	14
58	29
37	16
8	10
46	25
50	24
9	13
26	25
54	30
13	13
8	14
50	28
29	14
2	7
39	18
42	12
0	-3
21	5
50	10
11	-2
8	1
50	15
24	1
-1	-3
39	12
37	8
-1	-1
22	12
49	20
9	5
11	9
53	21
24	6
1	1
39	14
35	6
-3	-6
21	2
46	3
3	-14
2	-10
44	1
15	-16
-5	-19
36	-3
32	-8
-3	-19
28	-6
50	0
7	-16
11	-13
52	-1
20	-13
3	-13
47	4
40	-4
4	-14
32	-2
50	-3
6	-21
14	-13
54	-2
21	-19
7	-20
51	-5
36	-19
0	-31
31	-19
46	-20
5	-33
14	-26
51	-13
17	-25
5	-21
49	-6
34	-16
4	-23
42	-7
57	-7
16	-19
30	-12
65	-4
28	-22
16	-22
56	-7
37	-18
5	-24
40	-10
50	-13
8	-29
25	-20
59	-14
18	-30
10	-27
53	-11
31	-21
4	-26
42	-13
51	-18
11	-30
33	-19
67	-10
27	-24
22	-21
64	-8
37	-23
8	-30
47	-16
53	-20
16	-32
37	-22
65	-17
24	-34
18	-32
58	-17
31	-30
9	-34
52	-20
52	-27
15	-40
39	-31
67	-25
26	-41
26	-35
67	-22
39	-35
17	-39
58	-24
56	-28
15	-40
40	-29
63	-26
22	-41
25	-37
63	-27
29	-43
10	-47
52	-33
46	-42
10	-52
36	-40
57	-37
15	-52
23	-45
63	-33
27	-49
8	-52
50	-39
41	-46
8	-54
40	-39
58	-34
16	-50
26	-44
64	-34
30	-51
15	-52
59	-37
47	-46
14	-55
47	-39
63	-36
23	-50
34	-42
70	-33
34	-50
25	-52
67	-38
53	-47
22	-57
54	-44
63	-44
22	-55
36	-46
69	-39
33	-53
23	-51
64	-39
45	-50
13	-56
50	-40
59	-44
19	-60
31	-51
64	-42
29	-55
24	-53
68	-38
50	-50
20	-56
52	-44
57	-47
17	-58
38	-46
68	-43
27	-62
22	-58
66	-43
44	-55
18	-61
56	-48
58	-54
19	-65
42	-55
70	-48
32	-61
28	-59
69	-46
42	-58
18	-62
59	-46
61	-51
25	-61
52	-51
77	-47
36	-63
35	-59
77	-44
49	-58
28	-61
68	-46
64	-52
27	-64
53	-54
74	-53
32	-68
35	-63
75	-52
45	-66
23	-69
63	-57
55	-65
22	-74
50	-62
71	-60
29	-76
35	-70
75	-57
43	-69
28	-71
73	-58
64	-67
28	-76
55	-61
71	-57
29	-69
36	-61
74	-48
41	-64
24	-66
67	-52
56	-61
23	-68
55	-56
70	-55
29	-68
39	-64
74	-56
38	-72
27	-71
72	-55
61	-64
34	-69
70	-55
85	-54
46	-66
58	-56
92	-45
56	-61
46	-62
87	-48
69	-60
36	-69
68	-54
75	-58
34	-73
49	-65
81	-55
42	-71
36	-69
80	-57
58	-68
30	-76
67	-63
73	-63
34	-72
54	-61
86	-53
45	-67
39	-65
82	-47
60	-59
34	-63
70	-47
72	-50
32	-62
55	-52
82	-46
42	-62
44	-56
87	-44
59	-59
34	-64
75	-52
74	-59
35	-68
61	-54
89	-49
48	-63
51	-55
95	-37
66	-49
43	-50
84	-33
80	-38
43	-48
69	-36
92	-31
50	-43
55	-36
95	-23
64	-39
45	-44
87	-28
80	-34
42	-45
67	-33
86	-30
45	-44
55	-36
96	-25
63	-40
48	-42
90	-27
82	-31
51	-34
83	-18
99	-17
57	-32
65	-27
103	-15
66	-29
52	-29
96	-14
82	-25
48	-34
79	-24
93	-24
50	-38
62	-28
96	-16
60	-29
49	-28
93	-15
74	-29
42	-39
75	-25
89	-25
49	-36
67	-24
103	-15
68	-31
59	-31
101	-18
84	-26
54	-29
88	-12
98	-12
59	-25
75	-16
105	-9
64	-25
57	-25
100	-14
76	-28
49	-33
85	-18
91	-21
51	-34
68	-25
97	-21
58	-36
56	-31
99	-15
79	-25
53	-30
91	-16
92	-21
50	-33
68	-21
96	-16
55	-31
52	-26
93	-12
65	-25
42	-28
82	-13
81	-19
43	-30
66	-19
91	-10
49	-25
48	-20
90	-8
64	-21
45	-24
86	-11
83	-17
47	-25
72	-12
95	-7
55	-21
60	-13
100	2
69	-12
50	-14
91	1
82	-7
43	-18
72	-7
91	-6
50	-20
54	-14
92	-6
57	-24
40	-28
79	-12
68	-20
33	-28
62	-14
79	-12
39	-26
49	-17
84	-7
50	-21
36	-22
77	-8
63	-19
31	-24
64	-11
79	-9
37	-20
50	-10
89	1
54	-14
42	-16
84	-1
67	-13
39	-17
74	-2
85	-2
44	-17
58	-9
90	-2
50	-20
40	-20
85	-4
65	-16
38	-22
73	-8
79	-10
39	-22
56	-13
87	-7
47	-24
40	-19
81	-6
57	-17
30	-23
65	-9
69	-15
29	-27
49	-15
78	-6
37	-22
36	-16
80	-3
56	-15
31	-19
69	-2
73	-5
35	-16
57	-3
85	2
44	-13
42	-12
84	-2
56	-17
32	-21
70	-6
65	-16
26	-27
51	-15
77	-10
36	-25
38	-21
80	-10
52	-25
31	-28
72	-9
67	-13
28	-24
54	-11
76	-9
36	-21
42	-14
83	1
53	-11
34	-11
74	7
65	-1
31	-13
59	-2
78	-1
36	-15
39	-10
75	0
41	-14
25	-14
67	-1
59	-10
24	-18
53	-3
66	-1
25	-14
37	-7
78	3
45	-9
33	-7
75	7
61	-5
28	-16
59	-4
71	-4
29	-17
40	-10
74	-2
38	-17
27	-16
71	1
54	-10
23	-15
59	2
69	-3
27	-18
43	-11
80	-4
45	-18
38	-15
82	0
61	-8
28	-14
63	0
72	-3
30	-18
46	-11
76	-3
36	-19
32	-18
76	-4
55	-16
27	-21
66	-5
70	-5
29	-16
48	-5
76	2
38	-14
37	-10
82	7
59	-4
33	-11
69	1
68	-6
26	-18
48	-7
72	-4
31	-19
32	-13
74	0
49	-10
27	-12
68	4
68	-1
30	-12
53	-1
77	4
35	-11
35	-7
74	3
44	-13
24	-17
64	-1
61	-5
23	-14
49	-1
70	2
29	-14
32	-7
72	5
42	-8
26	-9
67	4
59	-3
22	-13
48	-3
67	-1
